Standardized_SMILES,CMPD_CHEMBLID,CANONICAL_SMILES,RELATION,STANDARD_VALUE,STANDARD_UNITS,PROTEIN_ACCESSION,PREF_NAME,PUBMED_ID,JOURNAL,YEAR,VOLUME,ISSUE,FIRST_PAGE,MOLWEIGHT,ALOGP,PSA,NUM_RO5_VIOLATIONS
NC1=NN2C=CC=NC2=C1C1=CC(N[C@H]2CCC3=CC=CC=C23)=NC=N1,CHEMBL576476,Nc1nn2cccnc2c1c3cc(N[C@H]4CCc5ccccc45)ncn3,=,52,nM,O60674,Tyrosine-protein kinase JAK2,19857967,Bioorg. Med. Chem. Lett.,2009,19,23,6529,343.39,2.55,94.02,0
COC1=CC(NC2=NC3=CC=CC(=C3O2)C2=C3N=CNC3=CC=C2)=CC(OC)=C1OC,CHEMBL3298194,COc1cc(Nc2oc3c(cccc3n2)c4cccc5[nH]cnc45)cc(OC)c1OC,=,460,nM,O60674,Tyrosine-protein kinase JAK2,24534486,Bioorg. Med. Chem. Lett.,2014,24,6,1592,416.43,4.43,94.43,0
NC(=O)NC1=C(C=C(S1)C1=CC=CC=C1)C(N)=O,CHEMBL404609,NC(=O)Nc1sc(cc1C(=O)N)c2ccccc2,=,61,nM,O60674,Tyrosine-protein kinase JAK2,24666646,Bioorg. Med. Chem. Lett.,2014,24,8,1968,261.3,1.34,126.45,0
NC(=O)C1=C(NC2=CC=C(F)C=N2)SC(=C1)C1=CC=CC=C1,CHEMBL3234887,NC(=O)c1cc(sc1Nc2ccc(F)cn2)c3ccccc3,=,161,nM,O60674,Tyrosine-protein kinase JAK2,24666646,Bioorg. Med. Chem. Lett.,2014,24,8,1968,313.35,3.57,96.25,0
CC1=CC=CC(NC2=C(C=C(S2)C2=CC=C(F)C=C2F)C(N)=O)=N1,CHEMBL3234880,Cc1cccc(Nc2sc(cc2C(=O)N)c3ccc(F)cc3F)n1,=,178,nM,O60674,Tyrosine-protein kinase JAK2,24666646,Bioorg. Med. Chem. Lett.,2014,24,8,1968,345.37,4.06,96.25,0
OC(=O)C1=CC=C(NC2=NN3C=CC=C(C4=CN(N=C4)C4CCCCC4)C3=N2)C=C1,CHEMBL2414541,OC(=O)c1ccc(Nc2nc3c(cccn3n2)c4cnn(c4)C5CCCCC5)cc1,=,31,nM,O60674,Tyrosine-protein kinase JAK2,23870430,Bioorg. Med. Chem. Lett.,2013,23,17,5014,402.45,4.35,97.34,0
CC(C)C1=CC(=CC=N1)C1=CC=CN2N=C(NC3=CC=C(C=C3)C(O)=O)N=C12,CHEMBL2414539,CC(C)c1cc(ccn1)c2cccn3nc(Nc4ccc(cc4)C(=O)O)nc23,=,379,nM,O60674,Tyrosine-protein kinase JAK2,23870430,Bioorg. Med. Chem. Lett.,2013,23,17,5014,373.41,4.11,92.41,0
CN(C)C(=O)C1=CC=C(NC2=NN3C=CC=C(C3=N2)C2=CC=C(C=C2)S(C)(=O)=O)C=C1,CHEMBL2414534,CN(C)C(=O)c1ccc(Nc2nc3c(cccn3n2)c4ccc(cc4)S(=O)(=O)C)cc1,=,117,nM,O60674,Tyrosine-protein kinase JAK2,23870430,Bioorg. Med. Chem. Lett.,2013,23,17,5014,435.5,3.16,105.05,0
COC1=CC=C(C=C1)C1=CC=CC2=NC(NC3=CC=C(C=C3)N3CCN(C)CC3)=NN12,CHEMBL2414544,COc1ccc(cc1)c2cccc3nc(Nc4ccc(cc4)N5CCN(C)CC5)nn23,=,21.9,nM,O60674,Tyrosine-protein kinase JAK2,23870430,Bioorg. Med. Chem. Lett.,2013,23,17,5014,414.5,4.75,57.93,0
C[C@H](NC1=NC(NC2=CN(C)C=N2)=C2C=C(F)C=NC2=N1)C1=NC=C(F)C=N1,CHEMBL3116062,C[C@H](Nc1nc(Nc2cn(C)cn2)c3cc(F)cnc3n1)c4ncc(F)cn4,=,490,nM,O60674,Tyrosine-protein kinase JAK2,24359159,J. Med. Chem.,2014,57,1,144,383.36,2.07,106.33,0
COC1=CC=C2C(NC3=CN(C)C=N3)=NC(N[C@H](C)C3=NC=C(F)C=N3)=NC2=C1,CHEMBL3116060,COc1ccc2c(Nc3cn(C)cn3)nc(NC(C)c4ncc(F)cn4)nc2c1,=,24,nM,O60674,Tyrosine-protein kinase JAK2,24359159,J. Med. Chem.,2014,57,1,144,394.41,2.81,102.67,0
CCOC(=O)CN1C=C(N=N1)C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC(=O)NC=C1)C1=CC=C(F)C=C1,CHEMBL3314278,CCOC(=O)Cn1cc(nn1)c2ccc(cc2)c3nc(c4ccc(F)cc4)c([nH]3)C5=CC(=O)NC=C5,=,352,nM,O60674,Tyrosine-protein kinase JAK2,24930833,Bioorg. Med. Chem. Lett.,2014,24,15,3412,484.48,3.6,114.79,0
OP(O)(=O)CCN1C=C(N=N1)C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC(=O)NC=C1)C1=CC=C(F)C=C1,CHEMBL3314280,[Na+].[Na+].[O-]P(=O)([O-])CCn1cc(nn1)c2ccc(cc2)c3nc(c4ccc(F)cc4)c([nH]3)C5=CC(=O)NC=C5,=,45500,nM,O60674,Tyrosine-protein kinase JAK2,24930833,Bioorg. Med. Chem. Lett.,2014,24,15,3412,506.43,2.78,155.82,1
NC(=O)C1=CC(=CN1C1=CC(=CC=C1Cl)C(F)(F)F)C1=CC(N)=NC=N1,CHEMBL3403547,NC(=O)c1cc(cn1c2cc(ccc2Cl)C(F)(F)F)c3cc(N)ncn3,=,71,nM,O60674,Tyrosine-protein kinase JAK2,25882525,Bioorg. Med. Chem.,2015,23,10,2387,381.74,3.57,99.82,0
CCC1=CC=C(Cl)C=C1N1C=C(C=C1C(N)=O)C1=CC(NC)=NC=N1,CHEMBL3403544,CCc1ccc(Cl)cc1n2cc(cc2C(=O)N)c3cc(NC)ncn3,=,12,nM,O60674,Tyrosine-protein kinase JAK2,25882525,Bioorg. Med. Chem.,2015,23,10,2387,355.82,4.12,85.83,0
CC1=CC=C(Cl)C=C1C1=CN(C=C1C(N)=O)C1=NC=NN2C=CC=C12,CHEMBL3403538,Cc1ccc(Cl)cc1c2cn(cc2C(=O)N)c3ncnn4cccc34,=,2910,nM,O60674,Tyrosine-protein kinase JAK2,25882525,Bioorg. Med. Chem.,2015,23,10,2387,351.79,3.52,78.21,0
CNC1=CC(=NC=N1)N1C=C(C(N)=O)C(=C1)C1=CC(Cl)=CC=C1C,CHEMBL3403536,CNc1cc(ncn1)n2cc(C(=O)N)c(c2)c3cc(Cl)ccc3C,=,620,nM,O60674,Tyrosine-protein kinase JAK2,25882525,Bioorg. Med. Chem.,2015,23,10,2387,341.79,3.49,85.83,0
CC1=CC=C(Cl)C=C1C1=CN(C=C1C(N)=O)C1=CC=NC(N)=N1,CHEMBL3402480,Cc1ccc(Cl)cc1c2cn(cc2C(=O)N)c3ccnc(N)n3,=,220,nM,O60674,Tyrosine-protein kinase JAK2,25882525,Bioorg. Med. Chem.,2015,23,10,2387,327.77,2.91,99.82,0
CC(C)(C)CNC1=C(C=C2C(=O)N=CC=C2N1)C1=CC=C(F)C=C1,CHEMBL1289992,CC(C)(C)CNc1nc2C=CNC(=O)c2cc1c3ccc(F)cc3,=,29000,nM,O60674,Tyrosine-protein kinase JAK2,21044843,Bioorg. Med. Chem. Lett.,2010,20,24,7421,325.38,3.54,54.02,0
FC1=CC2=C3C(=O)N=CC=C3NC(NC3=CC(F)=CC=C3)=C2C=C1,CHEMBL1290650,Fc1cccc(Nc2nc3C=CNC(=O)c3c4cc(F)ccc24)c1,=,4100,nM,O60674,Tyrosine-protein kinase JAK2,21044843,Bioorg. Med. Chem. Lett.,2010,20,24,7421,323.3,3.41,54.02,0
FC1=CC2=C3C(=O)N=CC=C3NC(NC3=C(Cl)C=CC=C3Cl)=C2C=C1,CHEMBL1290767,Fc1ccc2c(Nc3c(Cl)cccc3Cl)nc4C=CNC(=O)c4c2c1,=,14,nM,O60674,Tyrosine-protein kinase JAK2,21044843,Bioorg. Med. Chem. Lett.,2010,20,24,7421,374.2,4.54,54.02,0
CC(C)NC1=C2C=CC(F)=CC2=C2C(=O)N=CC=C2N1,CHEMBL1288720,CC(C)Nc1nc2C=CNC(=O)c2c3cc(F)ccc13,=,139,nM,O60674,Tyrosine-protein kinase JAK2,21044843,Bioorg. Med. Chem. Lett.,2010,20,24,7421,271.29,2.19,54.02,0
NCCN1C(CCN)=NC2=CC(=CC=C12)C(N)=O,CHEMBL3622824,NCCc1nc2cc(ccc2n1CCN)C(=O)N,=,2900,nM,O60674,Tyrosine-protein kinase JAK2,26351728,J. Med. Chem.,2015,58,18,7596,247.3,-0.73,112.95,0
C1OCC2=CC=CC(NC3=NC=CC(=N3)C3=CC=C4C=CN(C\C=C\1)C4=C3)=C2,CHEMBL2035043,C1OCc2cccc(Nc3nccc(n3)c4ccc5ccn(C\C=C\1)c5c4)c2,=,150,nM,O60674,Tyrosine-protein kinase JAK2,22339472,J. Med. Chem.,2012,55,6,2623,368.43,4.66,51.97,0
CN1C\C=C\CCOC2=CC(=CC=N2)C2=CC=NC(NC3=CC=CC(C1)=C3)=N2,CHEMBL2035044,CN1C\C=C\CCOc2cc(ccn2)c3ccnc(Nc4cccc(C1)c4)n3,=,260,nM,O60674,Tyrosine-protein kinase JAK2,22339472,J. Med. Chem.,2012,55,6,2623,373.45,4.12,63.17,0
CC1=CN=C2NC3=CC=C(OCCN4CCCC4)C(COC\C=C\CCOC4=CC(=CC=N4)C1=N2)=C3,CHEMBL2035053,Cc1cnc2Nc3ccc(OCCN4CCCC4)c(COC\C=C\CCOc5cc(ccn5)c1n2)c3,=,14,nM,O60674,Tyrosine-protein kinase JAK2,22339472,J. Med. Chem.,2012,55,6,2623,487.59,4.92,81.63,0
CN1C\C=C\COCC2=CC=C(O2)C2=CC=NC(NC3=CC=C(OCCN4CCCC4)C(C1)=C3)=N2,CHEMBL2035054,CN1C\C=C\COCc2oc(cc2)c3ccnc(Nc4ccc(OCCN5CCCC5)c(C1)c4)n3,=,330,nM,O60674,Tyrosine-protein kinase JAK2,22339472,J. Med. Chem.,2012,55,6,2623,475.58,4.29,75.89,0
C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CO3,CHEMBL2035181,C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5occ(COC\C=C\COCc2c3)c5,=,110,nM,O60674,Tyrosine-protein kinase JAK2,22339472,J. Med. Chem.,2012,55,6,2623,462.54,3.94,81.88,0
CCN1C(=CC2=C3N(C)C=NC3=C(NC3=NC(C(=O)NC)=C(C)S3)N=C12)C(=O)N(C1CC1)C1CC1,CHEMBL3622144,CCn1c(cc2c1nc(Nc3nc(C(=O)NC)c(C)s3)c4ncn(C)c24)C(=O)N(C5CC5)C6CC6,=,3.1,nM,O60674,Tyrosine-protein kinase JAK2,26288683,ACS Med. Chem. Lett.,2015,6,8,850,492.6,3,138.21,0
CCN1C(=CC2=C3N(C)C=NC3=C(NC3=NC(CC)=C(C)S3)N=C12)C(=O)N(C1CC1)C1CC1,CHEMBL3622142,CCc1nc(Nc2nc3c(cc(C(=O)N(C4CC4)C5CC5)n3CC)c6c2ncn6C)sc1C,=,1.4,nM,O60674,Tyrosine-protein kinase JAK2,26288683,ACS Med. Chem. Lett.,2015,6,8,850,463.6,4.31,109.11,0
CC(C)NC1=C2C(OC(=C2C2=CC=CC=C2)C2=CC=C(OCCN3CCCC3)C=C2)=NC=N1,CHEMBL247866,CC(C)Nc1ncnc2oc(c3ccc(OCCN4CCCC4)cc3)c(c5ccccc5)c12,=,4891,nM,O60674,Tyrosine-protein kinase JAK2,17280833,Bioorg. Med. Chem. Lett.,2007,17,8,2305,442.55,5.54,63.42,1
C[C@H](NC1=NC(NC2=NNC(C)=C2)=C(C)N=C1C#N)C1=CC=C(F)C=N1,CHEMBL578201,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3,=,11,nM,O60674,Tyrosine-protein kinase JAK2,19857966,Bioorg. Med. Chem. Lett.,2009,19,23,6524,352.37,3.02,115.2,0
C[C@H](NC1=CN=CC(NC2=NNC(C)=C2)=N1)C1=CC=C(F)C=N1,CHEMBL569738,C[C@H](Nc1cncc(Nc2cc(C)[nH]n2)n1)c3ccc(F)cn3,=,3,nM,O60674,Tyrosine-protein kinase JAK2,19857966,Bioorg. Med. Chem. Lett.,2009,19,23,6524,313.33,2.43,91.41,0
C[C@@H](NC(=O)C1=CNC2=NC=C(N=C12)N1N=CC2=CC(Cl)=CC=C12)C(=O)N1CC(C1)C#N,CHEMBL2376156,C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)n3ncc4cc(Cl)ccc34)C(=O)N5CC(C5)C#N,=,83,nM,O60674,Tyrosine-protein kinase JAK2,23540648,Bioorg. Med. Chem. Lett.,2013,23,9,2793,448.87,1.75,132.58,0
CC1=CC(=CC=C1C(=O)N1CCOCC1)C1=CN=C2C=CC=C(C3=CC=C(CN4CCOCC4)C(F)=C3)C2=N1,CHEMBL1092840,Cc1cc(ccc1C(=O)N2CCOCC2)c3cnc4cccc(c5ccc(CN6CCOCC6)c(F)c5)c4n3,=,12.5,nM,O60674,Tyrosine-protein kinase JAK2,20231096,Bioorg. Med. Chem. Lett.,2010,20,8,2609,526.6,4.31,67.79,1
FC1=CC=CC2=C1OCC[C@H]2N1C(=O)NC2=CN=C(N=C12)N1C=NC2=CC=C(Cl)C=C12,CHEMBL1081379,Fc1cccc2[C@@H](CCOc12)N3C(=O)Nc4cnc(nc34)n5cnc6ccc(Cl)cc56,=,56,nM,O60674,Tyrosine-protein kinase JAK2,19836234,Bioorg. Med. Chem. Lett.,2009,19,23,6788,436.83,3.82,85.17,0
CCCN1C(CC)=NC(=C1S(=O)(=O)C1=CC=CC=C1)[N+]([O-])=O,CHEMBL1574219,CCCn1c(CC)nc(c1S(=O)(=O)c2ccccc2)[N+](=O)[O-],=,5896,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,323.37,3.38,106.16,0
C1C\C=C\CNC2=CC=CC(NC3=NC=CC(=N3)C3=CC=CC(O1)=C3)=C2,CHEMBL1947161,C1C\C=C\CNc2cccc(Nc3nccc(n3)c4cccc(O1)c4)c2,=,3300,nM,O60674,Tyrosine-protein kinase JAK2,22148278,J. Med. Chem.,2012,55,1,169,344.41,4.47,59.07,0
CN(C)C(=O)N1CCN(CC1)C1=NN2C=CC=C2C(NC2=NNC(C)=C2)=N1,CHEMBL1682370,CN(C)C(=O)N1CCN(CC1)c2nc(Nc3cc(C)[nH]n3)c4cccn4n2,=,9.3,nM,O60674,Tyrosine-protein kinase JAK2,21282055,Bioorg. Med. Chem. Lett.,2011,21,5,1425,369.42,1.75,97.69,0
FC1=CC=CC(=C1)[C@H]1CCCN1C1=NN2C(C=C1)=NC=C2C1=CC=CC=N1,CHEMBL3582439,Fc1cccc(c1)[C@H]2CCCN2c3ccc4ncc(c5ccccn5)n4n3,=,6700,nM,O60674,Tyrosine-protein kinase JAK2,26005534,ACS Med. Chem. Lett.,2015,6,5,562,359.4,4.31,46.32,0
CC(C)NC(=O)C1=CNC2=NC=C(OC3=CC=CC=C3C)N=C12,CHEMBL2376336,CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccccc3C)nc12,=,2320,nM,O60674,Tyrosine-protein kinase JAK2,23541670,Bioorg. Med. Chem. Lett.,2013,23,9,2522,310.35,2.97,79.9,0
CN1CCN(CC1)C(=O)C1=CC=C(NC2=NC=C3CN(CCC3=N2)C2=CC(NC(=O)C3=CC=CC(=C3)C(F)(F)F)=CC=C2C)C=N1,CHEMBL3658108,CN1CCN(CC1)C(=O)c2ccc(Nc3ncc4CN(CCc4n3)c5cc(NC(=O)c6cccc(c6)C(F)(F)F)ccc5C)cn2,=,3,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2015,#N/A,#N/A,#N/A,630.66,4.95,106.58,1
NC(=O)[C@H]1CCCN(C1)C1=CC(=NC=N1)C1=C2N=CC=CN2N=C1N,CHEMBL577944,NC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,=,84,nM,O60674,Tyrosine-protein kinase JAK2,19857967,Bioorg. Med. Chem. Lett.,2009,19,23,6529,338.37,0.37,128.32,0
COC(=O)[C@H]1CCN(C1)C1=CC(=NC=N1)C1=C2N=CC=CN2N=C1N,CHEMBL571118,COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,=,87,nM,O60674,Tyrosine-protein kinase JAK2,19857967,Bioorg. Med. Chem. Lett.,2009,19,23,6529,339.35,0.77,111.52,0
COC1=CC=CC=C1C1=CC=C2C=NC(NC3=CC=CC(=C3)N3CCN(C[C@H](C)O)CC3)=NN12,CHEMBL1923577,COc1ccccc1c2ccc3cnc(Nc4cccc(c4)N5CCN(C[C@H](C)O)CC5)nn23,=,0.54,nM,O60674,Tyrosine-protein kinase JAK2,22041060,Bioorg. Med. Chem. Lett.,2011,21,24,7325,458.56,4.39,78.16,0
COC1=CC=C(C=N1)C1=CC=C2C=NC(NC3=CC=C(N4CCN(C)CC4)C(F)=C3)=NN12,CHEMBL1923589,COc1ccc(cn1)c2ccc3cnc(Nc4ccc(N5CCN(C)CC5)c(F)c4)nn23,=,0.4,nM,O60674,Tyrosine-protein kinase JAK2,22041060,Bioorg. Med. Chem. Lett.,2011,21,24,7325,433.48,4.15,70.82,0
CN1C=C(NC(=O)C2=C3N=C(N)C=CN3N=C2)C(=N1)C1=CC(Cl)=CC=C1Cl,CHEMBL2178804,Cn1cc(NC(=O)c2cnn3ccc(N)nc23)c(n1)c4cc(Cl)ccc4Cl,=,7.4,nM,O60674,Tyrosine-protein kinase JAK2,23061660,J. Med. Chem.,2012,55,22,10090,402.24,2.61,103.13,0
CN1C=C(NC(=O)C2=C3N=CC=CN3N=C2)C(=N1)C1=CC(Cl)=CC=C1Cl,CHEMBL2178799,Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)c4cc(Cl)ccc4Cl,=,42.3,nM,O60674,Tyrosine-protein kinase JAK2,23061660,J. Med. Chem.,2012,55,22,10090,387.22,2.81,77.11,0
C[C@@]1(CO)CCC[C@H]1NC1=C(C=NN2C=CC=C12)C(N)=O,CHEMBL3359925,C[C@@]1(CO)CCC[C@H]1Nc2c(cnn3cccc23)C(=O)N,=,380,nM,O60674,Tyrosine-protein kinase JAK2,25453808,Bioorg. Med. Chem. Lett.,2014,24,24,5721,288.34,0.77,92.65,0
COC1=CC=C(C=C1OC)C1=CC(N[C@@H](C)C2=CC=CC=C2)=NC(=N1)N1C=NC2=CC=NC=C12,CHEMBL220483,COc1ccc(cc1OC)c2cc(N[C@@H](C)c3ccccc3)nc(n2)n4cnc5ccncc45,=,12,nM,O60674,Tyrosine-protein kinase JAK2,16934457,Bioorg. Med. Chem. Lett.,2006,16,21,5633,452.51,4.94,86.98,0
C[C@@H](NC(=O)C1=CNC2=NC=C(N=C12)C1CC1)C(C)(C)O,CHEMBL2325905,C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C(C)(C)O,=,43,nM,O60674,Tyrosine-protein kinase JAK2,23214979,J. Med. Chem.,2013,56,1,345,288.34,1.12,90.9,0
ClCC(=O)NC(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CHEMBL1305275,ClCC(=O)NC(=O)NC12CC3CC(CC(C3)C1)C2,=,4373,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,270.76,1.83,58.2,0
COC1CCN(CC1)C1=NC=CC(NC2=NC=C3C=C(N(C(C)C)C3=C2)C2=CNN=C2)=N1,CHEMBL3354187,COC1CCN(CC1)c2nccc(Nc3cc4c(cn3)cc(c5cn[nH]c5)n4C(C)C)n2,=,154,nM,O60674,Tyrosine-protein kinase JAK2,25383627,J. Med. Chem.,2014,57,23,10176,432.52,3.53,96.78,0
CN1C=C(F)C=C([C@H]2CCCN2C2=NC3=C(C=NN3C=C2)C(=O)NC2CCC2)C1=O,CHEMBL3676092,CN1C=C(F)C=C([C@H]2CCCN2c3ccn4ncc(C(=O)NC5CCC5)c4n3)C1=O,=,665.6,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2014,#N/A,#N/A,#N/A,410.44,0.95,82.84,0
C[C@@H](NC(=O)C1=CNC2=NC=C(N=C12)C1=NN(C)C2=CC=CC=C12)C(=O)N1CC(C1)C#N,CHEMBL2376146,C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)c3nn(C)c4ccccc34)C(=O)N5CC(C5)C#N,=,20,nM,O60674,Tyrosine-protein kinase JAK2,23540648,Bioorg. Med. Chem. Lett.,2013,23,9,2793,428.45,1.34,132.58,0
ONC(=O)CCCCN1C\C=C\CCOC2=CC=CC(=C2)C2=CC=NC(NC3=CC=CC(C1)=C3)=N2,CHEMBL3417185,ONC(=O)CCCCN1C\C=C\CCOc2cccc(c2)c3ccnc(Nc4cccc(C1)c4)n3,=,293,nM,O60674,Tyrosine-protein kinase JAK2,25800646,Eur. J. Med. Chem.,2015,95,#N/A,104,473.57,4.63,99.61,0
C[C@H](NC1=CC=C2N=CN(C3=NNC(=C3)C3CC3)C2=N1)C1=CC=C(F)C=N1,CHEMBL3659494,C[C@H](Nc1ccc2ncn(c3cc([nH]n3)C4CC4)c2n1)c5ccc(F)cn5,=,3,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2013,#N/A,#N/A,#N/A,363.39,3.75,84.31,0
CN1C\C=C\CCOC2=CC=CC(=C2)C2=CC=NC(NC3=CC(C1)=CC(NC(=O)N1CCOCC1)=C3)=N2,CHEMBL1946151,CN1C\C=C\CCOc2cccc(c2)c3ccnc(Nc4cc(C1)cc(NC(=O)N5CCOCC5)c4)n3,=,44,nM,O60674,Tyrosine-protein kinase JAK2,22148278,J. Med. Chem.,2012,55,1,169,500.59,3.74,91.85,1
NC(=O)C1=CN=C2NC=CC2=C1NC1CCN(CC1)C1=CC=C(CO)C=N1,CHEMBL3593774,NC(=O)c1cnc2[nH]ccc2c1NC3CCN(CC3)c4ccc(CO)cn4,=,100,nM,O60674,Tyrosine-protein kinase JAK2,26071372,Bioorg. Med. Chem.,2015,23,15,4871,366.42,0.55,120.16,0
NC(=O)C1=CC=C(N=C1)N1CCC(CC1)NC1=C2C=CNC2=NC=C1C(N)=O,CHEMBL3593773,NC(=O)c1ccc(nc1)N2CCC(CC2)Nc3c(cnc4[nH]ccc34)C(=O)N,=,41,nM,O60674,Tyrosine-protein kinase JAK2,26071372,Bioorg. Med. Chem.,2015,23,15,4871,379.42,0.16,143.01,0
CCOC(=O)[C@H]1CCCN(C1)C1=CC(=NC=N1)C1=C2N=CC=CN2N=C1N,CHEMBL571119,CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,=,130,nM,O60674,Tyrosine-protein kinase JAK2,19857967,Bioorg. Med. Chem. Lett.,2009,19,23,6529,367.41,1.58,111.52,0
C[C@@H](NC(=O)C1=C2N=C(C=CN2N=C1)N1C[C@H](O)C[C@H]1C1=CC=CC(F)=C1)C(F)(F)F,CHEMBL3676081,CC(NC(=O)c1cnn2ccc(nc12)N3CC(O)CC3c4cccc(F)c4)C(F)(F)F,=,670,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2014,#N/A,#N/A,#N/A,437.39,2.59,82.76,0
FC1=CC=C(F)C(=C1)[C@H]1CCCN1C1=NC2=C(C=NN2C=C1)C(=O)N[C@H]1C[C@H]2CC[C@@H]1C2,CHEMBL3671143,Fc1ccc(F)c(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)N[C@H]5CC6CCC5C6)c4n3,=,156,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2014,#N/A,#N/A,#N/A,437.49,4.1,62.53,0
CS(=O)(=O)NC1=CC=C(C=C1)C1=CC=NC(NC2=CC=CC(CN3CCCC3)=C2)=N1,CHEMBL1078275,CS(=O)(=O)Nc1ccc(cc1)c2ccnc(Nc3cccc(CN4CCCC4)c3)n2,=,6,nM,O60674,Tyrosine-protein kinase JAK2,19762238,Bioorg. Med. Chem. Lett.,2009,19,20,5887,423.53,3.51,95.6,0
C[C@H](NC1=NC(C(=O)N2CCOCC2)=C2N=CN(C3=NNC(C)=C3)C2=N1)C1=NC=C(F)C=N1,CHEMBL3659506,C[C@H](Nc1nc(C(=O)N2CCOCC2)c3ncn(c4cc(C)[nH]n4)c3n1)c5ncc(F)cn5,=,7250,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,2013,#N/A,#N/A,#N/A,452.44,0.92,139.63,0
CS(=O)(=O)C1=NC(=CC(=N1)C(F)(F)F)C1=CC=CO1,CHEMBL1444859,CS(=O)(=O)c1nc(cc(n1)C(F)(F)F)c2occc2,=,2283,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,292.23,2.81,81.44,0
C1CC1N1C\C=C\CCOC2=CC(=CC=C2)C2=NC(NC3=CC(C1)=CC=C3)=NC=C2,CHEMBL1944701,C1C\C=C\CN(Cc2cccc(Nc3nccc(n3)c4cccc(O1)c4)c2)C5CC5,=,90,nM,O60674,Tyrosine-protein kinase JAK2,22148278,J. Med. Chem.,2012,55,1,169,398.5,5.22,50.28,1
FC(F)(F)C1=CC=C(C=C1C1=C(C(=O)NC1=O)C1=CNC2=CC=CC=C12)N1CCN(CC1)C=O,CHEMBL1650955,FC(F)(F)c1ccc(cc1C2=C(C(=O)NC2=O)c3c[nH]c4ccccc34)N5CCN(CC5)C=O,=,1444,nM,O60674,Tyrosine-protein kinase JAK2,21155605,J. Med. Chem.,2011,54,1,284,468.43,3.1,85.51,0
CC(C)C1=CC=CC(=C1)C1=CC=CC2=NC(NC3=CC=CC(C)=C3)=NN12,CHEMBL2414552,CC(C)c1cccc(c1)c2cccc3nc(Nc4cccc(C)c4)nn23,=,2000,nM,O60674,Tyrosine-protein kinase JAK2,23870430,Bioorg. Med. Chem. Lett.,2013,23,17,5014,342.44,6.32,42.22,1
CN1CCN(CC1)C1=CC=C(NC2=NN3C(C=CC=C3C3=CC=CC(=C3)S(C)(=O)=O)=N2)C=C1,CHEMBL2414545,CN1CCN(CC1)c2ccc(Nc3nc4cccc(c5cccc(c5)S(=O)(=O)C)n4n3)cc2,=,73.1,nM,O60674,Tyrosine-protein kinase JAK2,23870430,Bioorg. Med. Chem. Lett.,2013,23,17,5014,462.57,4.29,91.22,0
FC1=CC=C2[C@@H](CCOC2=C1)N1C(=O)NC2=CN=C(N=C12)N1C=NC2=CC=CC=C12,CHEMBL1080110,Fc1ccc2C(CCOc2c1)N3C(=O)Nc4cnc(nc34)n5cnc6ccccc56,=,95,nM,O60674,Tyrosine-protein kinase JAK2,19836234,Bioorg. Med. Chem. Lett.,2009,19,23,6788,402.38,3.16,85.17,0
FC1=CC=CC2=C1OCC[C@H]2N1C(=O)NC2=CN=C(N=C12)N1C=NC2=CC=CC=C12,CHEMBL1080111,Fc1cccc2C(CCOc12)N3C(=O)Nc4cnc(nc34)n5cnc6ccccc56,=,285,nM,O60674,Tyrosine-protein kinase JAK2,19836234,Bioorg. Med. Chem. Lett.,2009,19,23,6788,402.38,3.16,85.17,0
NC1=NC(CCl)=NC(=N1)N(C1=CC=CC=C1)C1=CC=CC=C1,CHEMBL1481030,Nc1nc(CCl)nc(n1)N(c2ccccc2)c3ccccc3,=,1263,nM,O60674,Tyrosine-protein kinase JAK2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,311.77,4.06,67.93,0
